0226302679 (cloth : alk. paper) 		Latin American macroeconomic reforms : the second stage / edited by José Antonio González ... [et al.]. 		Chicago : University of Chicago Press, 2003. 	Central Library, Floors 4 or 5: Books		HG660.5 .L38 2003	HG  6605           L 38   2003			2
0896804194 (electronic bk.) 	Arboleya, Jesús. 	Cuban counterrevolution [electronic resource] / Jesús Arboleya ; translated by Rafael Betancourt. 		Athens : Ohio University Center for International Studies, c2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=67454	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
1400811961 (electronic bk.) 	Hanchard, Michael George. 	Orpheus and power [electronic resource] : the Movimento negro of Rio de Janeiro and São Paulo, Brazil, 1945-1988 / Michael George Hanchard. 		Princeton, N.J. : Princeton University Press, c1994. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=74947	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
1576072983 (electronic bk.) : 	Edmondson, Vladíka. 	Czech Republic [electronic resource] / Vladíka Edmondson with David Short, compilers. 	Rev. ed. 	Oxford, England ; Santa Barbara, Calif. : Clio Press, c1999. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=41563	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	4
1576073882 (electronic bk.) 	Read, Kay Almere, 1944- 	Handbook of Mesoamerican mythology [electronic resource] / Kay Almere Read and Jason J. González. 		Santa Barbara, Calif. : ABC-CLIO, c2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=56841	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
1580534287 (electronic bk.) 		Wireless LAN standards and applications [electronic resource] / Asunción Santamaría, Francisco López-Hernández, editors. 		Boston : Artech House, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=67451	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
1580534619 		WCDMA [electronic resource] : towards IP mobility and mobile internet / Tero Ojanperä, Ramjee Prasad, editors. 		Boston : Artech House, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=67440	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	2
1580534694 (electronic bk.) 		Advanced database technology and design [electronic resource] / Mario G. Piattini, Oscar Díaz, editors. 		Boston, MA : Artech House, 2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=67444	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
1585449628 (electronic bk.) 	Chavez, Cesar, 1927- 	Words of César Chávez [electronic resource] / edited by Richard J. Jensen, John C. Hammerback. 	1st ed. 	College Station : Texas A & M University Press, c2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=71502	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
1591400023 	Grönlund, Åke. 	Electronic government [electronic resource] : design, applications and management / Åke Grönlund. 		Hershey, PA : Idea Group Pub., 2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=66121	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
1591400066 (electronic bk.) 	Grütter, Rolf, 1958- 	Knowledge media in healthcare [electronic resource] : opportunities and challenges / Rolf Grütter. 		Hershey, PA : Idea Group Pub., 2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=66122	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
1840647760 (electronic bk.) 	Felsenthal, Dan S. 	Measurement of voting power [electronic resource] : theory and practice, problems and paradoxes / Dan S. Felsenthal, Moshé Machover. 		Cheltenham, UK ; Northampton, Mass., USA : Edward Elgar, c1998. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=55430	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
184150825X (electronic bk.) 	Ó Nualláin, Seán. 	Search for mind [electronic resource] : a new foundation for cognitive science / Seán Ó Nualláin. 		Bristol, UK ; Portland, OR : Intellect, 2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=71357	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
1843762854 (electronic bk.) 		Success and failure in public governance [electronic resource] : a comparative analysis / edited by Mark Bovens, Paul 't Hart, B. Guy Peters ; section editors, Erik Albæk ... [et al.]. 		Cheltenham, UK ; Northampton, MA : Edward Elgar, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=71448	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
1929685599 	Guérin, Robert. 	Cubase power! [electronic resource] / Robert Guérin. 		Cincinnati, OH : Muska & Lipman Pub., 2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=67183	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	2
3540004343 (acid-free paper) 	Staliunas, K. 	Transverse patterns in nonlinear optical resonators / Kestutis Staliunas, Victor J. Sánchez-Morcillo. 		Berlin ; New York : Springer, c2003. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://link.springer-ny.com/link/service/series/0426/tocs/t3183.htm	http://link.springer-ny.com/link/service/series/0426/tocs/t3183.htm	2
	Guzmán, Betsy. 	Hispanic population, 2000 / by Betsy Guzmán. 		[Washington, D.C.] : U.S. Dept. of Commerce, Economics and Statistics Administration, U.S. Census Bureau, [2001] 	Internet Electronic Resource		Web Access	WEB ACCESS	http://purl.access.gpo.gov/GPO/LPS23552	http://purl.access.gpo.gov/GPO/LPS23552	2
	Harlan, Stephen S. 	Paleomagnetic and °Ar/©ÉAr geochronologic data from Late Proterozoic mafic dikes and sills, Montana and Wyoming / by Stephen S. Harlan, John Wm. Geissman, and Lawrence W. Snee. 		Washington : U.S. G.P.O. ; Denver, CO : For sale by U.S. Geological Survey, Information Services, 1997. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://purl.access.gpo.gov/GPO/LPS21271	http://purl.access.gpo.gov/GPO/LPS21271	2
	Inter-American Foundation. 	Anuário de ... / Fundação Interamericana. 		Arlington, Va. : La Fundação, 	Internet Electronic Resource		Web Access	WEB ACCESS	http://purl.access.gpo.gov/GPO/LPS1674	http://purl.access.gpo.gov/GPO/LPS1674	1
	Inter-American Foundation. 	En resumen / Fundación Interamericana. 		Arlington, Va. : La Fundación, [1995?- 	Internet Electronic Resource		Web Access	WEB ACCESS	http://purl.access.gpo.gov/GPO/LPS2694	http://purl.access.gpo.gov/GPO/LPS2694	1
